-0.01,-1.58,0.65,-2.14,-1.94,0.40,0.00
-0.01,-1.57,0.66,-2.14,-1.95,0.42,0.00
-0.02,-1.57,0.66,-2.15,-1.95,0.43,0.00
-0.02,-1.56,0.66,-2.15,-1.96,0.45,0.00
-0.03,-1.55,0.67,-2.16,-1.97,0.46,0.00
-0.03,-1.55,0.67,-2.16,-1.97,0.48,0.00
-0.03,-1.54,0.68,-2.17,-1.98,0.49,0.00
-0.04,-1.53,0.68,-2.17,-1.99,0.51,0.00
-0.04,-1.53,0.68,-2.17,-1.99,0.52,0.00
-0.05,-1.52,0.69,-2.18,-2.00,0.54,0.00
-0.05,-1.51,0.69,-2.18,-2.01,0.55,0.00
-0.06,-1.51,0.69,-2.18,-2.02,0.57,0.00
-0.06,-1.50,0.70,-2.18,-2.02,0.59,0.00
-0.07,-1.49,0.70,-2.18,-2.03,0.60,0.00
-0.07,-1.48,0.70,-2.19,-2.04,0.62,0.00
-0.08,-1.47,0.70,-2.19,-2.04,0.64,0.00
-0.08,-1.47,0.70,-2.19,-2.05,0.66,0.00
-0.09,-1.46,0.71,-2.19,-2.06,0.68,0.00
-0.09,-1.45,0.71,-2.19,-2.06,0.69,0.00
-0.10,-1.44,0.71,-2.19,-2.07,0.71,0.00
-0.10,-1.43,0.71,-2.19,-2.08,0.73,0.00
-0.11,-1.43,0.71,-2.18,-2.08,0.75,0.00
-0.11,-1.42,0.71,-2.18,-2.09,0.77,0.00
-0.12,-1.41,0.71,-2.18,-2.09,0.79,0.00
-0.12,-1.40,0.71,-2.18,-2.10,0.81,0.00
-0.13,-1.39,0.71,-2.18,-2.10,0.83,0.00
-0.13,-1.38,0.72,-2.17,-2.11,0.85,0.00
-0.14,-1.37,0.72,-2.17,-2.12,0.87,0.00
-0.14,-1.36,0.72,-2.16,-2.12,0.89,0.00
-0.15,-1.35,0.72,-2.16,-2.13,0.92,0.00
-0.15,-1.35,0.72,-2.15,-2.13,0.94,0.00
-0.16,-1.34,0.72,-2.15,-2.13,0.96,0.00
-0.17,-1.33,0.71,-2.14,-2.14,0.98,0.00
-0.17,-1.32,0.71,-2.14,-2.14,1.00,0.00
-0.18,-1.31,0.71,-2.13,-2.15,1.03,0.00
-0.18,-1.30,0.71,-2.12,-2.15,1.05,0.00
-0.19,-1.29,0.71,-2.12,-2.15,1.07,0.00
-0.19,-1.28,0.71,-2.11,-2.16,1.10,0.00
-0.20,-1.27,0.71,-2.10,-2.16,1.12,0.00
-0.20,-1.26,0.71,-2.09,-2.16,1.14,0.00
-0.21,-1.25,0.71,-2.09,-2.16,1.17,0.00
-0.21,-1.24,0.71,-2.08,-2.17,1.19,0.00
-0.22,-1.23,0.70,-2.07,-2.17,1.22,0.00
-0.22,-1.22,0.70,-2.06,-2.17,1.24,0.00
-0.23,-1.21,0.70,-2.05,-2.17,1.26,0.00
-0.23,-1.20,0.70,-2.04,-2.17,1.29,0.00
-0.24,-1.19,0.70,-2.03,-2.17,1.31,0.00
-0.24,-1.18,0.69,-2.02,-2.17,1.34,0.00
-0.25,-1.17,0.69,-2.01,-2.17,1.36,0.00
-0.25,-1.16,0.69,-2.00,-2.17,1.39,0.00
-0.26,-1.15,0.69,-1.99,-2.17,1.41,0.00
-0.26,-1.14,0.68,-1.98,-2.17,1.43,0.00
-0.26,-1.13,0.68,-1.97,-2.17,1.46,0.00
-0.27,-1.12,0.68,-1.96,-2.17,1.48,0.00
-0.27,-1.11,0.68,-1.95,-2.16,1.51,0.00
-0.28,-1.10,0.67,-1.94,-2.16,1.53,0.00
-0.28,-1.09,0.67,-1.93,-2.16,1.55,0.00
-0.29,-1.08,0.67,-1.92,-2.16,1.58,0.00
-0.29,-1.07,0.66,-1.90,-2.15,1.60,0.00
-0.30,-1.06,0.66,-1.89,-2.15,1.63,0.00
-0.30,-1.05,0.65,-1.88,-2.15,1.65,0.00
-0.30,-1.04,0.65,-1.87,-2.14,1.67,0.00
-0.31,-1.03,0.65,-1.86,-2.14,1.69,0.00
-0.31,-1.02,0.64,-1.85,-2.13,1.72,0.00
-0.31,-1.00,0.64,-1.84,-2.13,1.74,0.00
-0.32,-0.99,0.63,-1.83,-2.12,1.76,0.00
-0.32,-0.98,0.63,-1.82,-2.12,1.78,0.00
-0.33,-0.97,0.62,-1.81,-2.11,1.81,0.00
-0.33,-0.96,0.62,-1.80,-2.11,1.83,0.00
-0.33,-0.95,0.61,-1.79,-2.10,1.85,0.00
-0.34,-0.94,0.61,-1.78,-2.09,1.87,0.00
-0.34,-0.93,0.60,-1.77,-2.09,1.89,0.00
-0.34,-0.91,0.60,-1.76,-2.08,1.91,0.00
-0.35,-0.90,0.59,-1.75,-2.07,1.93,0.00
-0.35,-0.89,0.59,-1.75,-2.07,1.95,0.00
-0.35,-0.88,0.58,-1.74,-2.06,1.97,0.00
-0.35,-0.87,0.58,-1.73,-2.05,1.99,0.00
-0.36,-0.86,0.57,-1.72,-2.05,2.01,0.00
-0.36,-0.85,0.57,-1.71,-2.04,2.03,0.00
-0.36,-0.83,0.56,-1.71,-2.03,2.05,0.00
-0.37,-0.82,0.55,-1.70,-2.02,2.07,0.00
-0.37,-0.81,0.55,-1.69,-2.01,2.08,0.00
-0.37,-0.80,0.54,-1.68,-2.01,2.10,0.00
-0.37,-0.79,0.54,-1.68,-2.00,2.12,0.00
-0.37,-0.78,0.53,-1.67,-1.99,2.14,0.00
-0.38,-0.76,0.52,-1.66,-1.98,2.15,0.00
-0.38,-0.75,0.52,-1.66,-1.97,2.17,0.00
-0.38,-0.74,0.51,-1.65,-1.96,2.19,0.00
-0.38,-0.73,0.50,-1.64,-1.96,2.20,0.00
-0.39,-0.72,0.49,-1.64,-1.95,2.22,0.00
-0.39,-0.71,0.49,-1.63,-1.94,2.23,0.00
-0.39,-0.69,0.48,-1.63,-1.93,2.25,0.00
-0.39,-0.68,0.47,-1.62,-1.92,2.26,0.00
-0.39,-0.67,0.47,-1.61,-1.91,2.28,0.00
-0.39,-0.66,0.46,-1.61,-1.90,2.29,0.00
-0.39,-0.65,0.45,-1.60,-1.90,2.31,0.00
-0.40,-0.64,0.44,-1.60,-1.89,2.32,0.00
-0.40,-0.62,0.43,-1.59,-1.88,2.33,0.00
-0.40,-0.61,0.42,-1.59,-1.87,2.35,0.00
-0.40,-0.60,0.42,-1.58,-1.86,2.36,0.00
-0.40,-0.59,0.41,-1.58,-1.85,2.37,0.00
-0.40,-0.58,0.40,-1.57,-1.85,2.38,0.00
-0.40,-0.57,0.39,-1.57,-1.84,2.40,0.00
-0.40,-0.55,0.38,-1.56,-1.83,2.41,0.00
-0.41,-0.54,0.37,-1.56,-1.82,2.42,0.00
-0.41,-0.53,0.36,-1.55,-1.81,2.43,0.00
-0.41,-0.52,0.35,-1.55,-1.80,2.44,0.00
-0.41,-0.51,0.34,-1.54,-1.80,2.45,0.00
-0.41,-0.49,0.33,-1.53,-1.79,2.46,0.00
-0.41,-0.48,0.32,-1.53,-1.78,2.47,0.00
-0.41,-0.47,0.30,-1.52,-1.77,2.48,0.00
-0.41,-0.46,0.29,-1.52,-1.77,2.49,0.00
-0.41,-0.45,0.28,-1.51,-1.76,2.50,0.00
-0.41,-0.43,0.27,-1.50,-1.75,2.51,0.00
-0.41,-0.42,0.25,-1.50,-1.74,2.52,0.00
-0.41,-0.41,0.24,-1.49,-1.74,2.53,0.00
-0.41,-0.40,0.22,-1.48,-1.73,2.54,0.00
-0.41,-0.38,0.21,-1.48,-1.72,2.55,0.00
-0.41,-0.37,0.19,-1.47,-1.72,2.56,0.00
-0.41,-0.36,0.17,-1.46,-1.71,2.56,0.00
-0.41,-0.34,0.15,-1.45,-1.70,2.57,0.00
-0.41,-0.32,0.13,-1.44,-1.70,2.58,0.00
-0.42,-0.31,0.10,-1.43,-1.69,2.59,0.00
-0.42,-0.29,0.06,-1.41,-1.68,2.59,0.00
-0.42,-0.26,0.01,-1.38,-1.68,2.60,0.00
-0.42,-0.25,0.01,-1.38,-1.67,2.61,0.00
-0.42,-0.25,0.01,-1.39,-1.67,2.61,0.00
-0.42,-0.24,0.01,-1.39,-1.66,2.62,0.00
-0.42,-0.24,0.01,-1.39,-1.66,2.63,0.00
-0.42,-0.24,0.01,-1.40,-1.65,2.63,0.00
-0.42,-0.23,0.01,-1.40,-1.65,2.64,0.00
-0.42,-0.23,0.01,-1.40,-1.64,2.64,0.00
-0.42,-0.23,0.01,-1.40,-1.64,2.65,0.00
-0.42,-0.22,0.02,-1.41,-1.63,2.65,0.00
-0.42,-0.22,0.02,-1.41,-1.63,2.66,0.00
-0.42,-0.22,0.02,-1.41,-1.62,2.66,0.00
-0.42,-0.21,0.02,-1.41,-1.62,2.67,0.00
-0.42,-0.21,0.02,-1.42,-1.62,2.67,0.00
-0.42,-0.21,0.02,-1.42,-1.61,2.67,0.00
-0.42,-0.20,0.02,-1.42,-1.61,2.68,0.00
-0.42,-0.20,0.02,-1.42,-1.60,2.68,0.00
-0.42,-0.20,0.02,-1.42,-1.60,2.68,0.00
-0.42,-0.20,0.02,-1.43,-1.60,2.69,0.00
-0.42,-0.19,0.02,-1.43,-1.60,2.69,0.00
-0.42,-0.19,0.02,-1.43,-1.59,2.69,0.00
-0.42,-0.19,0.02,-1.43,-1.59,2.70,0.00
-0.42,-0.19,0.02,-1.43,-1.59,2.70,0.00
-0.42,-0.19,0.02,-1.43,-1.59,2.70,0.00
-0.42,-0.19,0.02,-1.43,-1.58,2.70,0.00
-0.42,-0.18,0.02,-1.44,-1.58,2.71,0.00
-0.42,-0.18,0.02,-1.44,-1.58,2.71,0.00
-0.42,-0.18,0.02,-1.44,-1.58,2.71,0.00
-0.42,-0.18,0.02,-1.44,-1.58,2.71,0.00
-0.42,-0.18,0.02,-1.44,-1.57,2.71,0.00
-0.42,-0.18,0.02,-1.44,-1.57,2.71,0.00
-0.42,-0.18,0.02,-1.44,-1.57,2.71,0.00
-0.42,-0.18,0.02,-1.44,-1.57,2.72,0.00
-0.42,-0.18,0.02,-1.44,-1.57,2.72,0.00
-0.42,-0.17,0.02,-1.44,-1.57,2.72,0.00
-0.42,-0.17,0.02,-1.44,-1.57,2.72,0.00
-0.42,-0.17,0.02,-1.44,-1.57,2.72,0.00
-0.42,-0.17,0.02,-1.44,-1.57,2.72,0.00
-0.42,-0.17,0.02,-1.44,-1.57,2.72,0.00
-0.42,-0.17,0.02,-1.44,-1.57,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.57,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.57,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.17,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.16,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.16,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.16,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.16,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.16,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.16,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.16,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.16,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.16,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.16,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.16,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.16,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.16,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.16,0.02,-1.45,-1.56,2.72,0.00
-0.42,-0.16,0.02,-1.46,-1.56,2.72,0.00
-0.42,-0.16,0.02,-1.46,-1.56,2.72,0.00
-0.42,-0.16,0.02,-1.46,-1.56,2.72,0.00
-0.42,-0.16,0.02,-1.46,-1.56,2.72,0.00
-0.42,-0.16,0.02,-1.46,-1.56,2.72,0.00
-0.42,-0.16,0.02,-1.46,-1.56,2.72,0.00
-0.42,-0.16,0.02,-1.46,-1.57,2.72,0.00
-0.42,-0.16,0.02,-1.46,-1.57,2.72,0.00
-0.42,-0.15,0.02,-1.46,-1.57,2.72,0.00
-0.42,-0.15,0.02,-1.46,-1.57,2.72,0.00
-0.42,-0.15,0.02,-1.46,-1.57,2.72,0.00
-0.42,-0.15,0.02,-1.46,-1.57,2.72,0.00
-0.42,-0.15,0.02,-1.46,-1.57,2.72,0.00
-0.42,-0.15,0.02,-1.46,-1.57,2.72,0.00
-0.42,-0.15,0.02,-1.46,-1.57,2.72,0.00
-0.42,-0.15,0.02,-1.46,-1.57,2.72,0.00
-0.42,-0.15,0.02,-1.46,-1.57,2.72,0.00
-0.42,-0.15,0.02,-1.46,-1.57,2.72,0.00
-0.42,-0.15,0.02,-1.46,-1.57,2.72,0.00
-0.42,-0.15,0.02,-1.46,-1.57,2.72,0.00
-0.42,-0.15,0.02,-1.46,-1.57,2.72,0.00
-0.42,-0.15,0.02,-1.46,-1.57,2.72,0.00
-0.42,-0.15,0.02,-1.47,-1.57,2.72,0.00
-0.42,-0.15,0.02,-1.47,-1.57,2.72,0.00
-0.42,-0.15,0.02,-1.47,-1.57,2.72,0.00
-0.42,-0.14,0.02,-1.47,-1.57,2.72,0.00
-0.42,-0.14,0.02,-1.47,-1.57,2.72,0.00
-0.42,-0.14,0.02,-1.47,-1.57,2.72,0.00
-0.42,-0.14,0.02,-1.47,-1.57,2.72,0.00
-0.42,-0.14,0.02,-1.47,-1.57,2.72,0.00
-0.42,-0.14,0.02,-1.47,-1.57,2.72,0.00
-0.42,-0.14,0.02,-1.47,-1.57,2.72,0.00
-0.42,-0.14,0.02,-1.47,-1.57,2.72,0.00
-0.42,-0.14,0.02,-1.47,-1.57,2.72,0.00
-0.42,-0.14,0.02,-1.47,-1.57,2.72,0.00
-0.42,-0.14,0.02,-1.47,-1.57,2.72,0.00
-0.42,-0.14,0.02,-1.47,-1.57,2.72,0.00
-0.42,-0.14,0.02,-1.47,-1.57,2.72,0.00
-0.42,-0.14,0.02,-1.47,-1.57,2.72,0.00
-0.42,-0.13,0.02,-1.47,-1.57,2.72,0.00
-0.42,-0.13,0.02,-1.48,-1.57,2.72,0.00
-0.42,-0.13,0.02,-1.48,-1.57,2.72,0.00
-0.42,-0.13,0.02,-1.48,-1.57,2.72,0.00
-0.42,-0.13,0.02,-1.48,-1.57,2.72,0.00
-0.42,-0.13,0.02,-1.48,-1.57,2.72,0.00
-0.42,-0.13,0.02,-1.48,-1.57,2.72,0.00
-0.42,-0.13,0.02,-1.48,-1.57,2.72,0.00
-0.42,-0.13,0.02,-1.48,-1.57,2.72,0.00
-0.42,-0.13,0.02,-1.48,-1.57,2.72,0.00
-0.42,-0.13,0.02,-1.48,-1.57,2.72,0.00
-0.42,-0.13,0.02,-1.48,-1.57,2.72,0.00
-0.42,-0.13,0.02,-1.48,-1.57,2.72,0.00
-0.42,-0.12,0.02,-1.48,-1.57,2.72,0.00
-0.42,-0.12,0.02,-1.48,-1.57,2.72,0.00
-0.42,-0.12,0.02,-1.48,-1.57,2.72,0.00
-0.42,-0.12,0.02,-1.48,-1.57,2.72,0.00
-0.42,-0.12,0.02,-1.49,-1.57,2.72,0.00
-0.42,-0.12,0.02,-1.49,-1.57,2.72,0.00
-0.42,-0.12,0.02,-1.49,-1.57,2.72,0.00
-0.42,-0.12,0.02,-1.49,-1.57,2.72,0.00
-0.42,-0.12,0.02,-1.49,-1.57,2.72,0.00
-0.42,-0.12,0.02,-1.49,-1.57,2.72,0.00
-0.42,-0.12,0.02,-1.49,-1.57,2.72,0.00
-0.42,-0.12,0.02,-1.49,-1.57,2.72,0.00
-0.42,-0.12,0.02,-1.49,-1.57,2.72,0.00
-0.42,-0.11,0.02,-1.49,-1.57,2.72,0.00
-0.42,-0.11,0.02,-1.49,-1.57,2.72,0.00
-0.42,-0.11,0.02,-1.49,-1.57,2.72,0.00
-0.42,-0.11,0.02,-1.49,-1.57,2.72,0.00
-0.42,-0.11,0.02,-1.49,-1.57,2.72,0.00
-0.42,-0.11,0.02,-1.49,-1.57,2.72,0.00
-0.42,-0.11,0.02,-1.49,-1.57,2.72,0.00
-0.42,-0.11,0.02,-1.50,-1.57,2.72,0.00
-0.42,-0.11,0.02,-1.50,-1.57,2.72,0.00
-0.42,-0.11,0.02,-1.50,-1.57,2.72,0.00
-0.42,-0.11,0.02,-1.50,-1.57,2.72,0.00
-0.42,-0.11,0.02,-1.50,-1.57,2.72,0.00
-0.42,-0.10,0.02,-1.50,-1.57,2.72,0.00
-0.42,-0.10,0.02,-1.50,-1.57,2.72,0.00
-0.42,-0.10,0.02,-1.50,-1.57,2.72,0.00
-0.42,-0.10,0.02,-1.50,-1.57,2.72,0.00
-0.42,-0.10,0.02,-1.50,-1.57,2.72,0.00
-0.42,-0.10,0.02,-1.50,-1.57,2.72,0.00
-0.42,-0.10,0.02,-1.50,-1.57,2.72,0.00
-0.42,-0.10,0.02,-1.50,-1.57,2.72,0.00
-0.42,-0.10,0.02,-1.50,-1.57,2.72,0.00
-0.42,-0.10,0.02,-1.50,-1.57,2.72,0.00
-0.42,-0.10,0.02,-1.51,-1.57,2.72,0.00
-0.42,-0.10,0.02,-1.51,-1.57,2.72,0.00
-0.42,-0.10,0.02,-1.51,-1.57,2.72,0.00
-0.42,-0.10,0.02,-1.51,-1.57,2.72,0.00
-0.42,-0.09,0.02,-1.51,-1.57,2.72,0.00
-0.42,-0.09,0.02,-1.51,-1.57,2.72,0.00
-0.42,-0.09,0.02,-1.51,-1.57,2.72,0.00
-0.42,-0.09,0.02,-1.51,-1.57,2.72,0.00
-0.42,-0.09,0.02,-1.51,-1.57,2.72,0.00
-0.42,-0.09,0.02,-1.51,-1.57,2.72,0.00
-0.42,-0.09,0.02,-1.51,-1.57,2.72,0.00
-0.42,-0.09,0.02,-1.51,-1.57,2.72,0.00
-0.42,-0.09,0.02,-1.51,-1.57,2.72,0.00
-0.42,-0.09,0.02,-1.51,-1.57,2.72,0.00
-0.42,-0.09,0.02,-1.51,-1.57,2.72,0.00
-0.42,-0.09,0.02,-1.51,-1.57,2.72,0.00
-0.42,-0.09,0.02,-1.51,-1.57,2.72,0.00
-0.42,-0.09,0.02,-1.51,-1.57,2.72,0.00
-0.42,-0.09,0.02,-1.52,-1.57,2.72,0.00
-0.42,-0.09,0.02,-1.52,-1.57,2.72,0.00
-0.42,-0.08,0.02,-1.52,-1.57,2.72,0.00
-0.42,-0.08,0.02,-1.52,-1.57,2.72,0.00
-0.42,-0.08,0.02,-1.52,-1.57,2.72,0.00
-0.42,-0.08,0.02,-1.52,-1.57,2.72,0.00
-0.42,-0.08,0.02,-1.52,-1.57,2.72,0.00
-0.42,-0.08,0.02,-1.52,-1.57,2.72,0.00
-0.42,-0.08,0.02,-1.52,-1.57,2.72,0.00
-0.42,-0.08,0.02,-1.52,-1.57,2.72,0.00
-0.42,-0.08,0.02,-1.52,-1.57,2.72,0.00
-0.42,-0.08,0.02,-1.52,-1.57,2.72,0.00
-0.42,-0.08,0.02,-1.52,-1.57,2.72,0.00
-0.42,-0.08,0.02,-1.52,-1.57,2.72,0.00
-0.42,-0.08,0.02,-1.52,-1.57,2.72,0.00
-0.42,-0.08,0.02,-1.52,-1.57,2.72,0.00
